global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,0,0,5120,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,1,2560,7680,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,2,5120,10240,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,3,7680,12800,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,4,10240,15360,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,5,12800,17920,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,6,15360,20480,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,7,17920,23040,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,8,20480,25600,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,9,23040,28160,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,10,25600,30720,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,11,28160,33280,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,12,30720,35840,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,13,33280,38400,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,14,35840,40960,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,15,38400,43520,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,16,40960,46080,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,17,43520,48640,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,18,46080,51200,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,19,48640,53760,train,
S065,s13,6,walking,False,1,batch6\walking\walking_s13.csv,20,51200,56320,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,0,0,5120,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,1,2560,7680,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,2,5120,10240,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,3,7680,12800,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,4,10240,15360,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,5,12800,17920,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,6,15360,20480,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,7,17920,23040,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,8,20480,25600,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,9,23040,28160,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,10,25600,30720,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,11,28160,33280,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,12,30720,35840,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,13,33280,38400,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,14,35840,40960,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,15,38400,43520,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,16,40960,46080,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,17,43520,48640,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,18,46080,51200,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,19,48640,53760,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,20,51200,56320,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,21,53760,58880,train,
S066,s14,6,walking,False,1,batch6\walking\walking_s14.csv,22,56320,61440,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,0,0,5120,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,1,2560,7680,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,2,5120,10240,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,3,7680,12800,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,4,10240,15360,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,5,12800,17920,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,6,15360,20480,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,7,17920,23040,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,8,20480,25600,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,9,23040,28160,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,10,25600,30720,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,11,28160,33280,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,12,30720,35840,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,13,33280,38400,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,14,35840,40960,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,15,38400,43520,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,16,40960,46080,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,17,43520,48640,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,18,46080,51200,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,19,48640,53760,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,20,51200,56320,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,21,53760,58880,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,22,56320,61440,train,
S067,s15,6,walking,False,1,batch6\walking\walking_s15.csv,23,58880,64000,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,0,0,5120,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,1,2560,7680,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,2,5120,10240,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,3,7680,12800,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,4,10240,15360,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,5,12800,17920,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,6,15360,20480,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,7,17920,23040,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,8,20480,25600,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,9,23040,28160,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,10,25600,30720,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,11,28160,33280,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,12,30720,35840,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,13,33280,38400,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,14,35840,40960,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,15,38400,43520,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,16,40960,46080,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,17,43520,48640,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,18,46080,51200,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,19,48640,53760,train,
S055,s3,6,walking,False,1,batch6\walking\walking_s3.csv,20,51200,56320,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,0,0,5120,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,1,2560,7680,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,2,5120,10240,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,3,7680,12800,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,4,10240,15360,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,5,12800,17920,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,6,15360,20480,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,7,17920,23040,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,8,20480,25600,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,9,23040,28160,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,10,25600,30720,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,11,28160,33280,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,12,30720,35840,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,13,33280,38400,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,14,35840,40960,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,15,38400,43520,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,16,40960,46080,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,17,43520,48640,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,18,46080,51200,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,19,48640,53760,train,
S057,s5,6,walking,False,1,batch6\walking\walking_s5.csv,20,51200,56320,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,0,0,5120,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,1,2560,7680,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,2,5120,10240,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,3,7680,12800,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,4,10240,15360,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,5,12800,17920,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,6,15360,20480,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,7,17920,23040,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,8,20480,25600,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,9,23040,28160,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,10,25600,30720,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,11,28160,33280,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,12,30720,35840,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,13,33280,38400,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,14,35840,40960,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,15,38400,43520,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,16,40960,46080,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,17,43520,48640,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,18,46080,51200,train,
S058,s6,6,walking,False,1,batch6\walking\walking_s6.csv,19,48640,53760,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,0,0,5120,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,1,2560,7680,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,2,5120,10240,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,3,7680,12800,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,4,10240,15360,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,5,12800,17920,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,6,15360,20480,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,7,17920,23040,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,8,20480,25600,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,9,23040,28160,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,10,25600,30720,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,11,28160,33280,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,12,30720,35840,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,13,33280,38400,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,14,35840,40960,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,15,38400,43520,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,16,40960,46080,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,17,43520,48640,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,18,46080,51200,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,19,48640,53760,train,
S059,s7,6,walking,False,1,batch6\walking\walking_s7.csv,20,51200,56320,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,0,0,5120,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,1,2560,7680,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,2,5120,10240,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,3,7680,12800,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,4,10240,15360,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,5,12800,17920,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,6,15360,20480,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,7,17920,23040,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,8,20480,25600,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,9,23040,28160,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,10,25600,30720,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,11,28160,33280,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,12,30720,35840,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,13,33280,38400,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,14,35840,40960,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,15,38400,43520,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,16,40960,46080,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,17,43520,48640,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,18,46080,51200,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,19,48640,53760,train,
S060,s8,6,walking,False,1,batch6\walking\walking_s8.csv,20,51200,56320,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,0,0,5120,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,1,2560,7680,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,2,5120,10240,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,3,7680,12800,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,4,10240,15360,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,5,12800,17920,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,6,15360,20480,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,7,17920,23040,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,8,20480,25600,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,9,23040,28160,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,10,25600,30720,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,11,28160,33280,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,12,30720,35840,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,13,33280,38400,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,14,35840,40960,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,15,38400,43520,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,16,40960,46080,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,17,43520,48640,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,18,46080,51200,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,19,48640,53760,train,
S061,s9,6,walking,False,1,batch6\walking\walking_s9.csv,20,51200,56320,train,
S068,s00,7,running,False,1,batch7\Running\s00.csv,0,0,5120,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,1,2560,7680,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,2,5120,10240,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,3,7680,12800,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,4,10240,15360,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,5,12800,17920,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,6,15360,20480,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,7,17920,23040,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,8,20480,25600,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,9,23040,28160,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,10,25600,30720,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,11,28160,33280,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,12,30720,35840,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,13,33280,38400,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,14,35840,40960,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,15,38400,43520,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,16,40960,46080,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,17,43520,48640,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,18,46080,51200,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,19,48640,53760,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,20,51200,56320,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,21,53760,58880,test,
S068,s00,7,running,False,1,batch7\Running\s00.csv,22,56320,61440,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,0,0,5120,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,1,2560,7680,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,2,5120,10240,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,3,7680,12800,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,4,10240,15360,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,5,12800,17920,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,6,15360,20480,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,7,17920,23040,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,8,20480,25600,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,9,23040,28160,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,10,25600,30720,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,11,28160,33280,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,12,30720,35840,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,13,33280,38400,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,14,35840,40960,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,15,38400,43520,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,16,40960,46080,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,17,43520,48640,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,18,46080,51200,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,19,48640,53760,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,20,51200,56320,test,
S069,s01,7,running,False,1,batch7\Running\s01.csv,21,53760,58880,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,0,0,5120,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,1,2560,7680,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,2,5120,10240,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,3,7680,12800,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,4,10240,15360,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,5,12800,17920,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,6,15360,20480,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,7,17920,23040,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,8,20480,25600,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,9,23040,28160,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,10,25600,30720,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,11,28160,33280,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,12,30720,35840,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,13,33280,38400,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,14,35840,40960,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,15,38400,43520,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,16,40960,46080,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,17,43520,48640,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,18,46080,51200,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,19,48640,53760,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,20,51200,56320,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,21,53760,58880,test,
S070,s02,7,running,False,1,batch7\Running\s02.csv,22,56320,61440,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,0,0,5120,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,1,2560,7680,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,2,5120,10240,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,3,7680,12800,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,4,10240,15360,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,5,12800,17920,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,6,15360,20480,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,7,17920,23040,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,8,20480,25600,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,9,23040,28160,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,10,25600,30720,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,11,28160,33280,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,12,30720,35840,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,13,33280,38400,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,14,35840,40960,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,15,38400,43520,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,16,40960,46080,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,17,43520,48640,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,18,46080,51200,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,19,48640,53760,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,20,51200,56320,test,
S071,s03,7,running,False,1,batch7\Running\s03.csv,21,53760,58880,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,0,0,5120,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,1,2560,7680,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,2,5120,10240,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,3,7680,12800,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,4,10240,15360,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,5,12800,17920,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,6,15360,20480,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,7,17920,23040,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,8,20480,25600,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,9,23040,28160,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,10,25600,30720,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,11,28160,33280,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,12,30720,35840,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,13,33280,38400,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,14,35840,40960,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,15,38400,43520,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,16,40960,46080,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,17,43520,48640,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,18,46080,51200,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,19,48640,53760,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,20,51200,56320,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,21,53760,58880,test,
S072,s04,7,running,False,1,batch7\Running\s04.csv,22,56320,61440,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,0,0,5120,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,1,2560,7680,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,2,5120,10240,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,3,7680,12800,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,4,10240,15360,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,5,12800,17920,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,6,15360,20480,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,7,17920,23040,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,8,20480,25600,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,9,23040,28160,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,10,25600,30720,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,11,28160,33280,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,12,30720,35840,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,13,33280,38400,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,14,35840,40960,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,15,38400,43520,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,16,40960,46080,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,17,43520,48640,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,18,46080,51200,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,19,48640,53760,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,20,51200,56320,test,
S073,s05,7,running,False,1,batch7\Running\s05.csv,21,53760,58880,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,0,0,5120,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,1,2560,7680,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,2,5120,10240,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,3,7680,12800,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,4,10240,15360,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,5,12800,17920,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,6,15360,20480,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,7,17920,23040,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,8,20480,25600,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,9,23040,28160,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,10,25600,30720,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,11,28160,33280,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,12,30720,35840,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,13,33280,38400,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,14,35840,40960,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,15,38400,43520,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,16,40960,46080,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,17,43520,48640,test,
S074,s06,7,running,False,1,batch7\Running\s06.csv,18,46080,51200,test,
