sample_id,global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes,processed_path,n_beats,n_peaks,reused
12826,S076,s08,7,standing,False,1,batch7\Standing\s08.csv,10,25600,30720,test,,processed\S076\012826.npz,15,16,False
12827,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,0,0,5120,test,,processed\S077\012827.npz,13,14,False
12828,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,1,2560,7680,test,,processed\S077\012828.npz,15,15,False
12829,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,2,5120,10240,test,,processed\S077\012829.npz,16,17,False
12830,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,3,7680,12800,test,,processed\S077\012830.npz,16,17,False
12831,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,4,10240,15360,test,,processed\S077\012831.npz,16,17,False
12832,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,5,12800,17920,test,,processed\S077\012832.npz,16,17,False
12833,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,6,15360,20480,test,,processed\S077\012833.npz,16,17,False
12834,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,7,17920,23040,test,,processed\S077\012834.npz,16,17,False
12835,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,8,20480,25600,test,,processed\S077\012835.npz,17,18,False
12836,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,9,23040,28160,test,,processed\S077\012836.npz,16,17,False
12837,S077,s09,7,standing,False,1,batch7\Standing\s09.csv,10,25600,30720,test,,processed\S077\012837.npz,16,16,False
12838,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,0,0,5120,test,,processed\S078\012838.npz,14,15,False
12839,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,1,2560,7680,test,,processed\S078\012839.npz,15,16,False
12840,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,2,5120,10240,test,,processed\S078\012840.npz,15,15,False
12841,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,3,7680,12800,test,,processed\S078\012841.npz,13,14,False
12842,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,4,10240,15360,test,,processed\S078\012842.npz,13,14,False
12843,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,5,12800,17920,test,,processed\S078\012843.npz,15,16,False
12844,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,6,15360,20480,test,,processed\S078\012844.npz,15,15,False
12845,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,7,17920,23040,test,,processed\S078\012845.npz,14,14,False
12846,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,8,20480,25600,test,,processed\S078\012846.npz,13,14,False
12847,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,9,23040,28160,test,,processed\S078\012847.npz,15,15,False
12848,S078,s10,7,standing,False,1,batch7\Standing\s10.csv,10,25600,30720,test,,processed\S078\012848.npz,14,15,False
12849,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,0,0,5120,test,,processed\S079\012849.npz,13,14,False
12850,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,1,2560,7680,test,,processed\S079\012850.npz,15,15,False
12851,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,2,5120,10240,test,,processed\S079\012851.npz,14,15,False
12852,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,3,7680,12800,test,,processed\S079\012852.npz,13,13,False
12853,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,4,10240,15360,test,,processed\S079\012853.npz,13,14,False
12854,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,5,12800,17920,test,,processed\S079\012854.npz,14,14,False
12855,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,6,15360,20480,test,,processed\S079\012855.npz,14,15,False
12856,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,7,17920,23040,test,,processed\S079\012856.npz,14,15,False
12857,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,8,20480,25600,test,,processed\S079\012857.npz,15,16,False
12858,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,9,23040,28160,test,,processed\S079\012858.npz,15,16,False
12859,S079,s11,7,standing,False,1,batch7\Standing\s11.csv,10,25600,30720,test,,processed\S079\012859.npz,14,14,False
12860,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,0,0,5120,test,,processed\S080\012860.npz,16,16,False
12861,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,1,2560,7680,test,,processed\S080\012861.npz,15,16,False
12862,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,2,5120,10240,test,,processed\S080\012862.npz,14,14,False
12863,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,3,7680,12800,test,,processed\S080\012863.npz,15,15,False
12864,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,4,10240,15360,test,,processed\S080\012864.npz,14,15,False
12865,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,5,12800,17920,test,,processed\S080\012865.npz,14,15,False
12866,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,6,15360,20480,test,,processed\S080\012866.npz,15,16,False
12867,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,7,17920,23040,test,,processed\S080\012867.npz,15,15,False
12868,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,8,20480,25600,test,,processed\S080\012868.npz,14,15,False
12869,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,9,23040,28160,test,,processed\S080\012869.npz,13,14,False
12870,S080,s12,7,standing,False,1,batch7\Standing\s12.csv,10,25600,30720,test,,processed\S080\012870.npz,14,15,False
12871,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,0,0,5120,test,,processed\S081\012871.npz,11,11,False
12872,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,1,2560,7680,test,,processed\S081\012872.npz,10,10,False
12873,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,2,5120,10240,test,,processed\S081\012873.npz,9,9,False
12874,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,3,7680,12800,test,,processed\S081\012874.npz,9,10,False
12875,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,4,10240,15360,test,,processed\S081\012875.npz,9,9,False
12876,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,5,12800,17920,test,,processed\S081\012876.npz,9,10,False
12877,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,6,15360,20480,test,,processed\S081\012877.npz,9,10,False
12878,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,7,17920,23040,test,,processed\S081\012878.npz,9,10,False
12879,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,8,20480,25600,test,,processed\S081\012879.npz,9,10,False
12880,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,9,23040,28160,test,,processed\S081\012880.npz,9,10,False
12881,S081,s13,7,standing,False,1,batch7\Standing\s13.csv,10,25600,30720,test,,processed\S081\012881.npz,9,10,False
12882,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,0,0,5120,test,,processed\S082\012882.npz,13,14,False
12883,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,1,2560,7680,test,,processed\S082\012883.npz,14,15,False
12884,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,2,5120,10240,test,,processed\S082\012884.npz,13,13,False
12885,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,3,7680,12800,test,,processed\S082\012885.npz,13,14,False
12886,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,4,10240,15360,test,,processed\S082\012886.npz,13,14,False
12887,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,5,12800,17920,test,,processed\S082\012887.npz,13,14,False
12888,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,6,15360,20480,test,,processed\S082\012888.npz,13,13,False
12889,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,7,17920,23040,test,,processed\S082\012889.npz,13,13,False
12890,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,8,20480,25600,test,,processed\S082\012890.npz,12,13,False
12891,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,9,23040,28160,test,,processed\S082\012891.npz,12,13,False
12892,S082,s14,7,standing,False,1,batch7\Standing\s14.csv,10,25600,30720,test,,processed\S082\012892.npz,13,13,False
12893,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,0,0,5120,test,,processed\S083\012893.npz,13,14,False
12894,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,1,2560,7680,test,,processed\S083\012894.npz,13,14,False
12895,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,2,5120,10240,test,,processed\S083\012895.npz,14,14,False
12896,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,3,7680,12800,test,,processed\S083\012896.npz,14,14,False
12897,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,4,10240,15360,test,,processed\S083\012897.npz,14,15,False
12898,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,5,12800,17920,test,,processed\S083\012898.npz,14,14,False
12899,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,6,15360,20480,test,,processed\S083\012899.npz,12,13,False
12900,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,7,17920,23040,test,,processed\S083\012900.npz,12,13,False
12901,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,8,20480,25600,test,,processed\S083\012901.npz,13,13,False
12902,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,9,23040,28160,test,,processed\S083\012902.npz,13,13,False
12903,S083,s15,7,standing,False,1,batch7\Standing\s15.csv,10,25600,30720,test,,processed\S083\012903.npz,13,14,False
12904,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012904.npz,16,17,False
12905,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012905.npz,16,17,False
12906,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012906.npz,15,16,False
12907,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012907.npz,15,16,False
12908,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012908.npz,16,16,False
12909,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012909.npz,16,17,False
12910,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012910.npz,15,16,False
12911,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012911.npz,14,15,False
12912,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012912.npz,15,16,False
12913,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012913.npz,16,17,False
12914,S068,s00,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s00.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S068\012914.npz,17,17,False
12915,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012915.npz,18,18,False
12916,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012916.npz,15,16,False
12917,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012917.npz,15,16,False
12918,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012918.npz,16,17,False
12919,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012919.npz,14,14,False
12920,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012920.npz,15,16,False
12921,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012921.npz,16,17,False
12922,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012922.npz,11,12,False
12923,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012923.npz,10,11,False
12924,S069,s01,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s01.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S069\012924.npz,12,13,False
12925,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012925.npz,16,16,False
12926,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012926.npz,14,15,False
12927,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012927.npz,15,16,False
12928,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012928.npz,16,17,False
12929,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012929.npz,16,16,False
12930,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012930.npz,15,15,False
12931,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012931.npz,16,16,False
12932,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012932.npz,16,16,False
12933,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012933.npz,16,16,False
12934,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012934.npz,16,16,False
12935,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012935.npz,16,16,False
12936,S070,s02,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s02.csv,11,28160,33280,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S070\012936.npz,16,17,False
12937,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012937.npz,14,15,False
12938,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012938.npz,11,12,False
12939,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012939.npz,12,12,False
12940,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012940.npz,13,14,False
12941,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012941.npz,10,11,False
12942,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012942.npz,11,12,False
12943,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012943.npz,11,12,False
12944,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012944.npz,10,11,False
12945,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012945.npz,12,13,False
12946,S071,s03,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s03.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S071\012946.npz,11,12,False
12947,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012947.npz,20,21,False
12948,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012948.npz,19,19,False
12949,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012949.npz,18,19,False
12950,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012950.npz,18,19,False
12951,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012951.npz,19,19,False
12952,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012952.npz,16,16,False
12953,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012953.npz,15,15,False
12954,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012954.npz,16,16,False
12955,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012955.npz,13,13,False
12956,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012956.npz,16,16,False
12957,S072,s04,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s04.csv,10,25600,30720,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S072\012957.npz,19,19,False
12958,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012958.npz,16,17,False
12959,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012959.npz,17,17,False
12960,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012960.npz,17,18,False
12961,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012961.npz,17,18,False
12962,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012962.npz,17,17,False
12963,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012963.npz,16,17,False
12964,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012964.npz,16,16,False
12965,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012965.npz,16,17,False
12966,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012966.npz,15,16,False
12967,S073,s05,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s05.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S073\012967.npz,17,17,False
12968,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012968.npz,18,18,False
12969,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012969.npz,18,18,False
12970,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012970.npz,17,17,False
12971,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012971.npz,17,17,False
12972,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012972.npz,17,17,False
12973,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012973.npz,17,17,False
12974,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012974.npz,17,18,False
12975,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012975.npz,18,18,False
12976,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012976.npz,17,17,False
12977,S074,s06,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s06.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S074\012977.npz,18,19,False
12978,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012978.npz,16,17,False
12979,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012979.npz,14,14,False
12980,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012980.npz,15,16,False
12981,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012981.npz,16,16,False
12982,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012982.npz,17,17,False
12983,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012983.npz,16,17,False
12984,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012984.npz,16,16,False
12985,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012985.npz,16,16,False
12986,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,8,20480,25600,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012986.npz,13,14,False
12987,S075,s07,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s07.csv,9,23040,28160,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S075\012987.npz,11,12,False
12988,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,0,0,5120,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012988.npz,16,17,False
12989,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,1,2560,7680,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012989.npz,16,17,False
12990,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,2,5120,10240,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012990.npz,17,17,False
12991,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,3,7680,12800,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012991.npz,17,18,False
12992,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,4,10240,15360,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012992.npz,18,19,False
12993,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,5,12800,17920,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012993.npz,19,20,False
12994,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,6,15360,20480,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012994.npz,19,19,False
12995,S076,s08,7,multi_activity,True,1,batch7\WalkingClimbDOWNSkipping\s08.csv,7,17920,23040,test,multi-activity folder: WalkingClimbDOWNSkipping,processed\S076\012995.npz,18,19,False
